Valeur fonciere,Code postal,Commune,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
28350.0,4400.0,UVERNET-FOURS,25.9,Appartement,25,1
78500.0,4800.0,GREOUX-LES-BAINS,30.0,Appartement,28,1
57950.0,4400.0,UVERNET-FOURS,29.85,Appartement,29,1
55000.0,4800.0,SAINT-MARTIN-DE-BROMES,21.71,Maison,32,2
63000.0,4000.0,DIGNE-LES-BAINS,69.7,Appartement,66,4
62000.0,4000.0,DIGNE-LES-BAINS,60.28,Appartement,62,3
134300.0,4100.0,MANOSQUE,75.3,Appartement,75,3
56000.0,4260.0,ALLOS,26.09,Appartement,26,1
130000.0,4400.0,BARCELONNETTE,64.96,Appartement,46,2
41000.0,4260.0,ALLOS,17.6,Appartement,17,1
272000.0,4210.0,VALENSOLE,119.9,Maison,121,4
117000.0,4800.0,GREOUX-LES-BAINS,36.24,Appartement,38,2
75000.0,4800.0,GREOUX-LES-BAINS,25.35,Appartement,25,1
206000.0,4700.0,ORAISON,99.22,Appartement,100,4
83000.0,4800.0,GREOUX-LES-BAINS,28.0,Appartement,28,1
35000.0,4260.0,ALLOS,27.45,Appartement,25,1
300000.0,4100.0,MANOSQUE,245.13,Maison,248,8
33000.0,4140.0,SEYNE,56.04,Appartement,40,2
57500.0,4000.0,DIGNE-LES-BAINS,50.05,Appartement,54,2
63000.0,4800.0,SAINT-MARTIN-DE-BROMES,20.5,Maison,20,1
25000.0,4000.0,DIGNE-LES-BAINS,25.4,Maison,110,4
225500.0,4180.0,VILLENEUVE,130.2,Appartement,114,5
55800.0,4800.0,GREOUX-LES-BAINS,17.14,Appartement,17,1
135000.0,4400.0,UVERNET-FOURS,56.19,Appartement,58,3
95000.0,4100.0,MANOSQUE,50.04,Maison,49,2
64000.0,4400.0,UVERNET-FOURS,37.71,Appartement,39,1
135000.0,4160.0,L ESCALE,119.4,Appartement,116,5
90000.0,4200.0,SISTERON,67.58,Appartement,68,4
75000.0,5300.0,LARAGNE-MONTEGLIN,46.78,Appartement,46,2
41500.0,5260.0,SAINT-MICHEL-DE-CHAILLOL,19.15,Appartement,22,1
41080.0,5230.0,MONTGARDIN,23.69,Appartement,22,1
310000.0,5200.0,EMBRUN,56.2,Appartement,65,4
159550.0,5200.0,SAINT-SAUVEUR,59.6,Appartement,63,4
150000.0,5560.0,VARS,44.71,Appartement,43,2
165500.0,5100.0,BRIANCON,62.38,Appartement,70,3
67200.0,5170.0,ORCIERES,49.61,Appartement,52,3
230000.0,5560.0,VARS,55.76,Appartement,35,1
220000.0,5340.0,VALLOUISE-PELVOUX,80.48,Maison,47,4
53320.0,5120.0,L'ARGENTIERE-LA-BESSEE,26.52,Appartement,26,1
49000.0,5300.0,LARAGNE-MONTEGLIN,29.33,Appartement,29,1
110000.0,5100.0,BRIANCON,45.08,Appartement,38,2
238000.0,5100.0,BRIANCON,72.72,Appartement,82,6
55000.0,5100.0,BRIANCON,35.18,Appartement,35,2
53260.0,5000.0,GAP,25.61,Appartement,29,2
120250.0,5250.0,LE DEVOLUY,32.0,Appartement,32,2
119390.0,5800.0,LA CHAPELLE-EN-VALGAUDEMAR,69.45,Appartement,65,3
117110.0,5100.0,BRIANCON,78.84,Appartement,78,4
85000.0,5460.0,ABRIES-RISTOLAS,37.09,Appartement,40,2
140150.0,5000.0,GAP,65.39,Appartement,85,3
113000.0,5240.0,LA SALLE,47.48,Appartement,61,2
26630.0,5400.0,VEYNES,26.1,Appartement,25,1
64000.0,5100.0,BRIANCON,40.92,Appartement,40,1
56900.0,5260.0,ANCELLE,26.0,Appartement,24,1
114275.0,5100.0,BRIANCON,67.0,Appartement,66,4
123000.0,5170.0,ORCIERES,56.5,Appartement,63,3
98000.0,5200.0,LES ORRES,38.5,Appartement,39,2
43000.0,5700.0,SERRES,42.7,Appartement,40,2
30250.0,5600.0,RISOUL,16.7,Appartement,17,1
50740.0,5100.0,BRIANCON,0.4,Appartement,26,1
146192.0,5230.0,CHORGES,59.66,Maison,69,3
40000.0,5290.0,PUY SAINT VINCENT,21.2,Appartement,21,1
80000.0,5000.0,GAP,43.36,Appartement,45,2
65000.0,5500.0,SAINT-BONNET-EN-CHAMPSAUR,56.81,Appartement,56,3
112000.0,5200.0,EMBRUN,43.33,Appartement,43,3
85000.0,5000.0,GAP,32.8,Appartement,32,2
47000.0,5100.0,NEVACHE,15.42,Appartement,14,1
67340.0,5240.0,LA SALLE,24.64,Appartement,24,1
65500.0,5250.0,LE DEVOLUY,28.5,Appartement,30,2
125000.0,5100.0,BRIANCON,66.45,Appartement,66,2
153240.0,5000.0,GAP,59.9,Appartement,61,3
75000.0,5170.0,ORCIERES,54.99,Appartement,63,3
23000.0,5170.0,ORCIERES,18.04,Appartement,16,1
107871.0,5220.0,LE MONETIER-LES-BAINS,28.56,Appartement,28,1
33000.0,5250.0,LE DEVOLUY,23.66,Appartement,25,1
187000.0,5230.0,LA BATIE NEUVE,121.56,Appartement,122,5
51300.0,5250.0,LE DEVOLUY,30.72,Appartement,30,2
45500.0,5170.0,ORCIERES,32.97,Appartement,33,2
59800.0,5000.0,GAP,28.61,Appartement,30,1
75000.0,5250.0,LE DEVOLUY,30.74,Appartement,29,2
32000.0,5400.0,VEYNES,30.59,Appartement,31,1
36100.0,5700.0,SERRES,33.5,Appartement,37,2
50000.0,5250.0,LE DEVOLUY,30.52,Appartement,30,2
81200.0,5600.0,GUILLESTRE,51.85,Appartement,50,2
148000.0,5170.0,ORCIERES,63.2,Appartement,69,2
46780.0,5290.0,PUY SAINT VINCENT,23.08,Appartement,24,3
233400.0,5230.0,CHORGES,86.49,Maison,70,3
165000.0,5250.0,LE DEVOLUY,36.44,Appartement,36,2
55000.0,5200.0,LES ORRES,28.96,Appartement,30,2
34500.0,5250.0,LE DEVOLUY,26.42,Appartement,25,1
125000.0,5000.0,GAP,49.06,Appartement,49,2
144000.0,5230.0,CHORGES,100.11,Maison,100,5
179000.0,5500.0,SAINT-BONNET-EN-CHAMPSAUR,89.03,Maison,82,4
181000.0,5340.0,VALLOUISE-PELVOUX,43.44,Appartement,44,2
278800.0,5160.0,SAVINES-LE-LAC,119.95,Appartement,126,4
220000.0,5100.0,MONTGENEVRE,25.1,Appartement,62,4
136000.0,5160.0,SAVINES-LE-LAC,49.55,Appartement,57,3
30000.0,5250.0,LE DEVOLUY,26.62,Appartement,25,1
85000.0,5250.0,LE DEVOLUY,28.79,Appartement,28,2
39000.0,5560.0,VARS,18.63,Appartement,18,1
19800.0,5500.0,LAYE,14.0,Appartement,53,4
21000.0,5250.0,LE DEVOLUY,16.99,Appartement,17,1
202000.0,5100.0,BRIANCON,68.23,Appartement,66,3
44600.0,5290.0,PUY SAINT VINCENT,21.48,Appartement,22,2
39000.0,5290.0,PUY SAINT VINCENT,16.9,Appartement,17,1
212000.0,5200.0,PUY-SANIERES,101.99,Appartement,100,4
152600.0,5200.0,EMBRUN,54.25,Appartement,61,3
66500.0,5200.0,LES ORRES,26.78,Appartement,27,1
69000.0,5200.0,LES ORRES,27.06,Appartement,27,1
76000.0,5100.0,BRIANCON,34.97,Appartement,35,2
51500.0,5600.0,RISOUL,18.45,Appartement,19,1
141500.0,5600.0,RISOUL,39.3,Appartement,39,3
153000.0,5250.0,LE DEVOLUY,35.51,Appartement,35,2
85700.0,5000.0,GAP,52.24,Appartement,45,2
19000.0,5260.0,SAINT-MICHEL-DE-CHAILLOL,14.33,Appartement,16,1
190000.0,5330.0,SAINT-CHAFFREY,49.21,Appartement,51,2
202100.0,5240.0,LA SALLE,39.2,Appartement,40,3
64600.0,5200.0,LES ORRES,30.34,Appartement,31,1
90250.0,5240.0,LA SALLE,28.32,Appartement,28,1
616900.0,6000.0,NICE,99.04,Appartement,98,4
212550.0,6000.0,NICE,30.2,Appartement,95,3
229500.0,6000.0,NICE,80.25,Appartement,82,3
191500.0,6300.0,NICE,72.25,Appartement,72,4
140650.0,6000.0,NICE,19.23,Appartement,19,1
228500.0,6000.0,NICE,56.45,Appartement,58,2
112070.0,6000.0,NICE,18.02,Appartement,18,1
212200.0,6000.0,NICE,32.83,Appartement,33,2
195500.0,6100.0,NICE,48.23,Appartement,46,2
158525.0,6000.0,NICE,34.04,Appartement,33,1
171700.0,6300.0,NICE,36.26,Appartement,36,2
340750.0,6000.0,NICE,69.0,Appartement,36,3
179000.0,6730.0,SAINT-ANDRE DE LA ROCHE,45.5,Appartement,41,2
121300.0,6300.0,NICE,13.69,Appartement,15,1
317800.0,6100.0,NICE,68.75,Appartement,68,3
262089.0,6300.0,NICE,34.31,Appartement,33,2
314600.0,6300.0,NICE,68.35,Appartement,70,3
767000.0,6000.0,NICE,114.78,Appartement,111,4
116260.0,6000.0,NICE,30.76,Appartement,22,1
414000.0,6000.0,NICE,78.45,Appartement,80,4
413826.0,6000.0,NICE,64.25,Appartement,62,2
327500.0,6300.0,NICE,118.14,Appartement,113,5
643815.0,6000.0,NICE,133.44,Appartement,144,4
652000.0,6300.0,NICE,96.0,Appartement,130,4
113700.0,6300.0,NICE,28.32,Appartement,28,1
1320000.0,6300.0,NICE,93.6,Appartement,95,3
483314.0,6000.0,NICE,79.48,Appartement,76,2
178140.0,6300.0,NICE,19.88,Appartement,20,1
118110.0,6100.0,NICE,43.48,Appartement,42,1
622850.0,6300.0,NICE,90.1,Appartement,91,3
137009.0,6000.0,NICE,19.11,Appartement,20,1
114500.0,6300.0,NICE,24.92,Appartement,33,2
50925.0,6300.0,NICE,16.54,Appartement,16,1
1852500.0,6300.0,NICE,172.21,Appartement,158,5
233470.0,6300.0,NICE,36.11,Appartement,34,1
151500.0,6300.0,NICE,46.34,Appartement,46,3
117800.0,6000.0,NICE,17.05,Appartement,17,1
1022000.0,6000.0,NICE,131.09,Appartement,127,4
200150.0,6100.0,NICE,53.84,Appartement,55,3
121900.0,6300.0,NICE,31.2,Appartement,40,2
294000.0,6340.0,LA TRINITE,106.78,Maison,83,3
301150.0,6000.0,NICE,86.82,Appartement,87,3
78500.0,6000.0,NICE,23.13,Appartement,22,1
376150.0,6000.0,NICE,78.01,Appartement,75,3
199500.0,6300.0,NICE,38.29,Appartement,34,2
149870.0,6000.0,NICE,45.51,Appartement,45,4
107600.0,6300.0,NICE,33.27,Appartement,36,2
228800.0,6100.0,NICE,81.04,Appartement,86,4
151592.0,6000.0,NICE,26.51,Appartement,36,1
417000.0,6300.0,NICE,73.71,Appartement,71,5
130940.0,6000.0,NICE,22.24,Appartement,23,1
397400.0,6000.0,NICE,44.01,Appartement,44,2
77000.0,6340.0,LA TRINITE,25.75,Appartement,25,2
291550.0,6000.0,NICE,66.41,Appartement,66,4
262580.0,6000.0,NICE,68.39,Appartement,75,3
1196000.0,6000.0,NICE,154.0,Appartement,130,5
325100.0,6000.0,NICE,81.26,Appartement,81,3
148113.0,6000.0,NICE,54.03,Appartement,55,2
142000.0,6340.0,LA TRINITE,34.81,Appartement,36,2
175000.0,6340.0,LA TRINITE,48.02,Appartement,52,2
194460.0,6300.0,NICE,27.57,Appartement,30,2
274102.0,6300.0,NICE,44.15,Appartement,42,3
205250.0,6300.0,NICE,82.1,Appartement,95,3
149450.0,6300.0,NICE,34.65,Appartement,35,2
136500.0,6000.0,NICE,37.1,Appartement,34,2
211500.0,6000.0,NICE,53.08,Appartement,52,2
43560.0,6000.0,NICE,13.55,Appartement,14,1
291230.0,6300.0,NICE,60.77,Appartement,59,4
153600.0,6000.0,NICE,22.2,Appartement,30,1
409000.0,6300.0,NICE,95.59,Appartement,78,3
138500.0,6300.0,NICE,26.41,Appartement,25,2
302200.0,6300.0,NICE,60.32,Appartement,56,2
234820.0,6100.0,NICE,42.14,Appartement,46,2
417145.0,6000.0,NICE,88.1,Appartement,86,3
309800.0,6000.0,NICE,69.7,Appartement,61,3
1076000.0,6300.0,NICE,104.48,Appartement,100,4
135500.0,6100.0,NICE,44.49,Appartement,25,1
144400.0,6300.0,NICE,26.55,Appartement,26,1
238000.0,6340.0,LA TRINITE,76.2,Appartement,76,4
120625.0,6000.0,NICE,26.67,Appartement,26,1
194030.0,6300.0,NICE,38.1,Appartement,46,2
532500.0,6100.0,NICE,265.26,Appartement,253,5
357100.0,6100.0,NICE,80.6,Appartement,35,3
168782.9,6000.0,NICE,22.08,Appartement,21,1
297000.0,6300.0,NICE,44.36,Appartement,43,2
335300.0,6300.0,NICE,56.1,Appartement,57,4
208000.0,6730.0,SAINT-ANDRE DE LA ROCHE,55.11,Appartement,55,3
245600.0,6000.0,NICE,49.73,Appartement,52,2
692000.0,6000.0,NICE,20.77,Appartement,126,5
230000.0,6340.0,LA TRINITE,64.63,Maison,63,3
145825.0,6340.0,LA TRINITE,72.8,Appartement,68,3
166850.0,6300.0,NICE,42.24,Appartement,41,2
202500.0,6000.0,NICE,44.77,Appartement,46,2
377600.0,6000.0,NICE,91.0,Appartement,90,3
205370.0,6000.0,NICE,42.9,Appartement,43,1
196600.0,6100.0,NICE,51.15,Appartement,51,2
302500.0,6000.0,NICE,78.87,Appartement,85,3
79900.0,6100.0,NICE,15.24,Appartement,19,1
616000.0,6000.0,NICE,220.02,Appartement,209,7
1755000.0,6300.0,NICE,271.58,Appartement,25,1
122500.0,6000.0,NICE,22.75,Appartement,25,1
299250.0,6000.0,NICE,35.87,Appartement,36,2
685500.0,6100.0,NICE,131.19,Appartement,100,4
718626.0,6100.0,NICE,110.6,Appartement,118,4
251750.0,6000.0,NICE,50.32,Appartement,53,2
92500.0,6300.0,NICE,33.33,Appartement,33,2
723000.0,6300.0,NICE,63.6,Maison,72,4
78850.0,6300.0,NICE,19.39,Appartement,19,1
72500.0,6100.0,NICE,9.82,Appartement,10,1
244370.0,6000.0,NICE,51.5,Appartement,50,2
798000.0,6300.0,NICE,185.05,Appartement,90,3
308000.0,6000.0,NICE,60.13,Appartement,49,2
152500.0,6300.0,NICE,45.0,Appartement,45,2
383450.0,6000.0,NICE,55.86,Appartement,63,2
525000.0,6000.0,NICE,90.53,Appartement,86,4
455240.0,6000.0,NICE,80.27,Appartement,82,4
123900.0,6300.0,NICE,34.93,Appartement,36,2
133000.0,6340.0,LA TRINITE,44.12,Appartement,45,2
33609.0,6300.0,NICE,6.67,Appartement,15,1
67991.0,6300.0,NICE,15.9,Appartement,15,1
319000.0,6000.0,NICE,26.2,Appartement,26,1
162300.0,6000.0,NICE,34.39,Appartement,34,1
610000.0,6300.0,NICE,115.22,Appartement,120,4
120560.0,6000.0,NICE,37.98,Appartement,40,1
695000.0,6000.0,NICE,80.71,Appartement,84,4
378000.0,6000.0,NICE,109.5,Appartement,113,5
292500.0,6300.0,NICE,77.62,Appartement,39,2
85100.0,6300.0,NICE,41.24,Appartement,30,2
165000.0,6950.0,FALICON,62.5,Appartement,82,4
204700.0,6300.0,NICE,50.04,Appartement,60,3
337000.0,6000.0,NICE,89.66,Appartement,88,4
121700.0,6300.0,NICE,32.6,Appartement,31,2
266000.0,6300.0,NICE,66.35,Appartement,66,3
324250.0,6300.0,NICE,91.17,Appartement,100,5
190450.0,6300.0,NICE,56.89,Appartement,56,3
455000.0,6000.0,NICE,89.5,Appartement,86,3
178525.0,6100.0,NICE,44.11,Appartement,44,3
201400.0,6300.0,NICE,33.04,Appartement,60,3
208500.0,6300.0,NICE,26.05,Appartement,25,1
63000.0,6000.0,NICE,18.69,Appartement,21,1
88550.0,6000.0,NICE,34.33,Appartement,33,1
228000.0,6300.0,NICE,36.55,Appartement,36,2
155550.0,6300.0,NICE,38.58,Appartement,38,2
146430.0,6300.0,NICE,40.75,Appartement,41,2
196100.0,6100.0,NICE,53.19,Appartement,57,3
387000.0,6000.0,NICE,61.35,Appartement,65,3
185000.0,6340.0,LA TRINITE,74.62,Appartement,66,3
261250.0,6300.0,NICE,56.19,Appartement,60,2
514000.0,6000.0,NICE,98.18,Appartement,85,3
148750.0,6300.0,NICE,38.82,Appartement,35,3
74000.0,6000.0,NICE,14.35,Appartement,14,1
198200.0,6300.0,NICE,41.36,Appartement,39,2
935000.0,6000.0,NICE,150.36,Appartement,153,5
81300.0,6300.0,NICE,18.18,Appartement,17,1
156250.0,6000.0,NICE,18.81,Appartement,20,1
74400.0,6000.0,NICE,32.24,Appartement,32,1
780000.0,6000.0,NICE,164.4,Appartement,30,1
352960.0,6000.0,NICE,89.27,Appartement,91,4
287000.0,6730.0,SAINT-ANDRE DE LA ROCHE,86.05,Appartement,85,4
159200.0,6300.0,NICE,64.2,Appartement,64,3
141000.0,6340.0,LA TRINITE,69.59,Appartement,68,3
279000.0,6100.0,NICE,52.32,Appartement,57,4
370545.0,6000.0,NICE,75.25,Appartement,73,2
422000.0,6300.0,NICE,57.1,Appartement,44,3
193700.0,6000.0,NICE,35.02,Appartement,33,2
539280.0,6000.0,NICE,114.02,Appartement,127,5
321175.0,6300.0,NICE,58.27,Appartement,55,3
809000.0,6000.0,NICE,142.86,Appartement,141,3
167500.0,6300.0,NICE,34.02,Appartement,34,2
232180.0,6000.0,NICE,59.25,Appartement,53,2
212700.0,6300.0,NICE,26.75,Appartement,32,2
272600.0,6300.0,NICE,56.05,Appartement,46,2
169600.0,6000.0,NICE,51.15,Appartement,69,2
102800.0,6000.0,NICE,27.03,Appartement,34,1
166500.0,6300.0,NICE,22.24,Appartement,32,2
810000.0,6000.0,NICE,140.7,Appartement,150,4
294975.0,6300.0,NICE,35.5,Appartement,40,1
860000.0,6300.0,NICE,68.6,Appartement,61,3
219990.0,6000.0,NICE,73.07,Appartement,85,3
215200.0,6300.0,NICE,53.37,Appartement,55,2
365580.0,6300.0,NICE,83.52,Appartement,68,4
450000.0,6950.0,FALICON,109.0,Maison,87,4
675000.0,6000.0,NICE,125.28,Appartement,120,5
189400.0,6000.0,NICE,53.72,Appartement,57,2
186600.0,6000.0,NICE,41.51,Appartement,47,2
148900.0,6100.0,NICE,60.34,Appartement,59,3
102700.0,6000.0,NICE,25.49,Appartement,26,1
180000.0,6340.0,LA TRINITE,74.41,Appartement,70,3
119100.0,6300.0,NICE,17.55,Appartement,17,1
84112.0,6300.0,NICE,36.22,Appartement,35,3
90500.0,6000.0,NICE,28.89,Appartement,30,1
346000.0,6000.0,NICE,56.32,Appartement,60,3
66000.0,6300.0,NICE,33.53,Appartement,34,2
131600.0,6000.0,NICE,27.0,Appartement,200,7
230300.0,6100.0,NICE,73.43,Appartement,74,3
82000.0,6300.0,NICE,16.8,Appartement,16,1
143000.0,6000.0,NICE,39.79,Appartement,33,1
210000.0,6340.0,LA TRINITE,69.0,Appartement,70,3
274000.0,6300.0,NICE,41.01,Appartement,41,3
179900.0,6000.0,NICE,54.49,Appartement,60,3
214000.0,6000.0,NICE,41.27,Appartement,42,2
73000.0,6000.0,NICE,23.04,Appartement,23,1
169000.0,6300.0,NICE,27.08,Appartement,29,1
254280.0,6300.0,NICE,43.08,Appartement,30,2
342000.0,6000.0,NICE,55.32,Appartement,55,3
328300.0,6300.0,NICE,38.78,Appartement,39,2
203300.0,6000.0,NICE,47.35,Appartement,40,2
167960.0,6300.0,NICE,26.08,Appartement,33,2
432500.0,6000.0,NICE,65.28,Appartement,70,2
970000.0,6100.0,NICE,288.59,Maison,277,6
82500.0,6000.0,NICE,21.83,Appartement,20,1
263500.0,6000.0,NICE,50.01,Appartement,51,2
138800.0,6100.0,NICE,35.53,Appartement,36,1
565000.0,6000.0,NICE,117.5,Appartement,123,4
1582542.0,6000.0,NICE,36.4,Appartement,124,5
52000.0,6100.0,NICE,26.0,Appartement,20,1
155350.0,6100.0,NICE,42.26,Appartement,32,2
401470.0,6100.0,NICE,85.71,Appartement,84,2
166000.0,6100.0,NICE,38.03,Appartement,40,1
285000.0,6340.0,LA TRINITE,91.41,Appartement,91,5
445100.0,6000.0,NICE,84.01,Appartement,83,3
137700.0,6000.0,NICE,23.74,Appartement,24,1
147500.0,6000.0,NICE,18.74,Appartement,18,1
113300.0,6300.0,NICE,32.47,Appartement,16,1
439200.0,6300.0,NICE,67.18,Appartement,67,3
277000.0,6340.0,LA TRINITE,99.84,Maison,102,5
85500.0,6100.0,NICE,16.13,Appartement,25,1
172020.0,6000.0,NICE,31.43,Appartement,45,2
415000.0,6200.0,NICE,52.8,Appartement,42,1
214700.0,6100.0,NICE,47.5,Appartement,62,3
421420.0,6200.0,NICE,96.39,Maison,96,5
635000.0,6100.0,NICE,107.24,Appartement,107,4
171600.0,6200.0,NICE,55.44,Appartement,54,2
278800.0,6100.0,NICE,91.23,Appartement,90,4
183750.0,6200.0,NICE,41.01,Appartement,40,2
435000.0,6000.0,NICE,99.18,Appartement,109,4
111755.0,6200.0,NICE,67.08,Appartement,67,3
124500.0,6000.0,NICE,46.81,Appartement,47,2
121000.0,6000.0,NICE,29.41,Appartement,30,1
84500.0,6200.0,NICE,20.6,Appartement,20,1
407500.0,6200.0,NICE,72.3,Appartement,92,4
96300.0,6000.0,NICE,29.02,Appartement,29,1
341000.0,6100.0,NICE,64.61,Appartement,71,3
115200.0,6000.0,NICE,61.8,Appartement,62,3
559900.0,6200.0,NICE,136.68,Appartement,123,6
257500.0,6200.0,NICE,75.47,Appartement,80,3
50400.0,6000.0,NICE,36.54,Appartement,35,1
187440.0,6200.0,NICE,29.72,Appartement,24,2
157700.0,6100.0,NICE,44.39,Appartement,45,2
129450.0,6200.0,NICE,27.0,Appartement,28,1
584000.0,6200.0,NICE,100.56,Maison,102,5
111600.0,6000.0,NICE,30.05,Appartement,26,2
92000.0,6200.0,NICE,17.04,Appartement,18,1
104000.0,6200.0,NICE,20.85,Appartement,22,1
186000.0,6000.0,NICE,34.51,Appartement,34,2
244000.0,6100.0,NICE,68.36,Appartement,69,3
283500.0,6200.0,NICE,68.43,Appartement,68,3
124720.0,6000.0,NICE,31.61,Appartement,31,1
192500.0,6100.0,NICE,20.0,Appartement,20,1
103000.0,6000.0,NICE,28.71,Appartement,27,1
156750.0,6000.0,NICE,48.52,Appartement,47,2
120200.0,6200.0,NICE,21.55,Appartement,22,1
36000.0,6000.0,NICE,17.25,Appartement,13,1
111594.0,6000.0,NICE,44.36,Appartement,69,2
611284.0,6200.0,NICE,98.81,Appartement,99,4
57000.0,6200.0,NICE,15.85,Appartement,16,1
88000.0,6200.0,NICE,24.3,Appartement,23,1
173000.0,6200.0,NICE,46.69,Appartement,46,2
143730.0,6200.0,NICE,66.48,Appartement,67,3
65000.0,6000.0,NICE,15.85,Appartement,17,1
308200.0,6000.0,NICE,71.85,Appartement,65,3
486200.0,6000.0,NICE,137.53,Appartement,135,5
161000.0,6000.0,NICE,55.77,Appartement,56,2
207000.0,6100.0,NICE,67.6,Appartement,65,3
70000.0,6100.0,NICE,42.7,Appartement,44,2
87000.0,6200.0,NICE,20.18,Appartement,20,1
353000.0,6200.0,NICE,66.3,Appartement,65,3
77020.0,6200.0,NICE,21.01,Appartement,21,1
112200.0,6000.0,NICE,42.01,Appartement,43,2
327000.0,6000.0,NICE,88.56,Appartement,68,4
119550.0,6200.0,NICE,24.7,Appartement,24,1
148500.0,6000.0,NICE,36.43,Appartement,36,1
485000.0,6000.0,NICE,112.42,Appartement,120,5
78000.0,6000.0,NICE,31.18,Appartement,30,1
657000.0,6000.0,NICE,104.93,Appartement,122,3
187000.0,6200.0,NICE,46.03,Appartement,48,2
141000.0,6200.0,NICE,76.15,Appartement,68,4
250693.0,6000.0,NICE,89.07,Appartement,86,4
355730.0,6200.0,NICE,77.11,Appartement,78,4
900000.0,6000.0,NICE,104.93,Appartement,122,3
122000.0,6200.0,NICE,28.34,Appartement,28,1
404070.0,6200.0,NICE,82.41,Maison,84,4
304015.0,6200.0,NICE,59.27,Appartement,60,2
208000.0,6200.0,NICE,61.06,Appartement,66,3
480000.0,6000.0,NICE,157.49,Appartement,154,5
170500.0,6200.0,NICE,70.42,Appartement,68,4
253000.0,6100.0,NICE,54.75,Maison,36,2
289150.0,6200.0,NICE,69.16,Appartement,78,3
74300.0,6000.0,NICE,17.08,Appartement,20,1
275150.0,6000.0,NICE,50.17,Appartement,51,2
230549.0,6200.0,NICE,59.55,Appartement,56,2
307500.0,6200.0,NICE,80.69,Appartement,80,4
550000.0,6200.0,NICE,66.62,Appartement,68,3
148000.0,6200.0,NICE,57.81,Appartement,55,3
199990.0,6200.0,NICE,45.01,Appartement,46,2
113000.0,6200.0,NICE,23.4,Appartement,22,1
209000.0,6200.0,NICE,40.74,Appartement,40,2
302000.0,6000.0,NICE,73.6,Appartement,78,4
289000.0,6200.0,NICE,77.09,Appartement,76,4
188000.0,6000.0,NICE,43.68,Appartement,45,1
51500.0,6100.0,NICE,13.71,Appartement,16,1
149570.0,6200.0,NICE,41.39,Appartement,40,2
202000.0,6100.0,NICE,43.5,Maison,41,2
309000.0,6200.0,NICE,73.09,Appartement,73,4
395000.0,6000.0,NICE,73.67,Maison,76,3
94000.0,6200.0,NICE,26.5,Appartement,20,1
660000.0,6200.0,NICE,102.4,Maison,95,4
96500.0,6200.0,NICE,20.41,Appartement,20,1
136205.0,6100.0,NICE,35.16,Appartement,36,1
158000.0,6100.0,NICE,55.39,Appartement,54,3
305343.5,6200.0,NICE,76.55,Appartement,76,3
180740.0,6000.0,NICE,34.49,Appartement,34,2
213000.0,6200.0,NICE,42.12,Appartement,42,2
144000.0,6000.0,NICE,29.31,Appartement,32,2
505000.0,6200.0,NICE,104.68,Maison,107,4
83000.0,6000.0,NICE,23.61,Appartement,25,1
563000.0,6000.0,NICE,99.54,Maison,100,4
363000.0,6200.0,NICE,84.63,Maison,83,4
350710.0,6200.0,NICE,86.0,Appartement,86,4
394000.0,6200.0,NICE,80.62,Appartement,80,3
288000.0,6100.0,NICE,78.41,Appartement,78,4
71000.0,6200.0,NICE,27.01,Appartement,27,1
138000.0,6000.0,NICE,42.23,Appartement,41,1
142400.0,6200.0,NICE,23.13,Appartement,24,1
159500.0,6200.0,NICE,39.45,Appartement,42,3
89000.0,6100.0,NICE,16.41,Appartement,22,1
165000.0,6100.0,NICE,64.04,Appartement,63,4
339000.0,6200.0,NICE,73.61,Appartement,74,3
350000.0,6200.0,NICE,95.07,Appartement,95,4
48600.0,6000.0,NICE,19.51,Appartement,19,1
197000.0,6200.0,NICE,36.04,Appartement,37,1
114000.0,6000.0,NICE,42.07,Appartement,41,2
48000.0,6000.0,NICE,150.0,Appartement,48,3
232800.0,6200.0,NICE,75.37,Appartement,78,4
219400.0,6200.0,NICE,58.1,Appartement,36,1
342500.0,6200.0,NICE,75.41,Appartement,76,3
196000.0,6100.0,NICE,60.26,Appartement,70,3
119000.0,6000.0,NICE,38.7,Appartement,38,3
110000.0,6000.0,NICE,25.68,Appartement,26,2
105000.0,6000.0,NICE,23.11,Appartement,19,1
130000.0,6200.0,NICE,44.29,Appartement,44,2
132480.0,6000.0,NICE,22.96,Appartement,23,2
136000.0,6200.0,NICE,36.73,Appartement,42,2
314000.0,6000.0,NICE,80.13,Appartement,80,3
575000.0,6200.0,NICE,75.71,Appartement,75,3
127500.0,6100.0,NICE,54.44,Appartement,53,3
133000.0,6200.0,NICE,23.32,Appartement,22,1
349200.0,6200.0,NICE,54.27,Appartement,52,2
129000.0,6200.0,NICE,25.13,Appartement,17,1
123500.0,6000.0,NICE,24.16,Appartement,27,1
233000.0,6000.0,NICE,51.18,Appartement,51,2
183950.0,6200.0,NICE,41.09,Appartement,41,2
464500.0,6000.0,NICE,95.69,Appartement,95,4
293000.0,6000.0,NICE,57.92,Appartement,59,2
118000.0,6200.0,NICE,31.03,Appartement,31,1
102000.0,6200.0,NICE,22.01,Appartement,21,1
1100000.0,6200.0,NICE,171.05,Appartement,176,5
81000.0,6100.0,NICE,18.29,Appartement,20,1
163000.0,6200.0,NICE,35.3,Appartement,36,2
295000.0,6100.0,NICE,72.05,Appartement,72,3
1000000.0,6200.0,NICE,47.59,Appartement,47,2
